ccusto_duplicata,id_fornecedor,documento,parcela,valor_orig,valor_a_pagar,data_emissao,data_movimento,data_pgto,observacao,doc_origem
,111.0,PC0004914_01,2.0,-2431.5667,-2431.5667,2017-03-06,2017-03-07,2017-04-05 00:00:00,,NF_ENTRADA
,111.0,PC0004931_01,1.0,-2244.5231,-2244.5231,2017-03-11,2017-03-14,2017-04-02 00:00:00,,NF_ENTRADA
,111.0,PC0004931_01,2.0,-2244.5231,-2244.5231,2017-03-11,2017-03-14,2017-04-12 00:00:00,,NF_ENTRADA
,111.0,PC0004954_01,1.0,-1683.3923,-1683.3923,2017-03-18,2017-03-21,2017-04-09 00:00:00,,NF_ENTRADA
,111.0,PC0004954_01,2.0,-1683.3923,-1683.3923,2017-03-18,2017-03-21,2017-04-19 00:00:00,,NF_ENTRADA
,111.0,PC0004974_01,1.0,-2992.6974,-2992.6974,2017-03-25,2017-03-28,2017-04-16 00:00:00,,NF_ENTRADA
,111.0,PC0004974_01,2.0,-2992.6974,-2992.6974,2017-03-25,2017-03-28,2017-04-26 00:00:00,,NF_ENTRADA
,104.0,PC0005008_01,1.0,-6217.2609,-6217.2609,2017-04-03,2017-04-04,2017-04-22 00:00:00,,NF_ENTRADA
,104.0,PC0005008_01,2.0,-6217.2609,-6217.2609,2017-04-03,2017-04-04,2017-04-29 00:00:00,,NF_ENTRADA
,104.0,PC0005008_01,3.0,-6217.2609,-6217.2609,2017-04-03,2017-04-04,2017-05-06 00:00:00,,NF_ENTRADA
,104.0,PC0005024_01,1.0,-8980.488,-8980.488,2017-04-09,2017-04-11,2017-04-29 00:00:00,,NF_ENTRADA
,104.0,PC0005024_01,2.0,-8980.488,-8980.488,2017-04-09,2017-04-11,2017-05-06 00:00:00,,NF_ENTRADA
,104.0,PC0005024_01,3.0,-8980.488,-8980.488,2017-04-09,2017-04-11,2017-05-13 00:00:00,,NF_ENTRADA
,104.0,PC0005044_01,1.0,-6217.2609,-6217.2609,2017-04-16,2017-04-18,2017-05-06 00:00:00,,NF_ENTRADA
,104.0,PC0005044_01,2.0,-6217.2609,-6217.2609,2017-04-16,2017-04-18,2017-05-13 00:00:00,,NF_ENTRADA
,104.0,PC0005044_01,3.0,-6217.2609,-6217.2609,2017-04-16,2017-04-18,2017-05-20 00:00:00,,NF_ENTRADA
,104.0,PC0005073_01,1.0,-13125.3286,-13125.3286,2017-04-24,2017-04-25,2017-05-13 00:00:00,,NF_ENTRADA
,104.0,PC0005073_01,2.0,-13125.3286,-13125.3286,2017-04-24,2017-04-25,2017-05-20 00:00:00,,NF_ENTRADA
,104.0,PC0005073_01,3.0,-13125.3286,-13125.3286,2017-04-24,2017-04-25,2017-05-27 00:00:00,,NF_ENTRADA
,111.0,PC0004999_01,1.0,-4264.5668,-4264.5668,2017-04-01,2017-04-04,2017-04-24 00:00:00,,NF_ENTRADA
,111.0,PC0004999_01,2.0,-4264.5668,-4264.5668,2017-04-01,2017-04-04,2017-05-04 00:00:00,,NF_ENTRADA
,111.0,PC0005028_01,1.0,-2899.9054,-2899.9054,2017-04-10,2017-04-11,2017-05-01 00:00:00,,NF_ENTRADA
,111.0,PC0005028_01,2.0,-2899.9054,-2899.9054,2017-04-10,2017-04-11,2017-05-11 00:00:00,,NF_ENTRADA
,111.0,PC0005045_01,1.0,-4776.3148,-4776.3148,2017-04-16,2017-04-18,2017-05-08 00:00:00,,NF_ENTRADA
,111.0,PC0005045_01,2.0,-4776.3148,-4776.3148,2017-04-16,2017-04-18,2017-05-18 00:00:00,,NF_ENTRADA
,111.0,PC0005074_01,1.0,-5117.4801,-5117.4801,2017-04-24,2017-04-25,2017-05-15 00:00:00,,NF_ENTRADA
,111.0,PC0005074_01,2.0,-5117.4801,-5117.4801,2017-04-24,2017-04-25,2017-05-25 00:00:00,,NF_ENTRADA
,104.0,PC0005109_01,1.0,-13853.0608,-13853.0608,2017-05-04,2017-05-05,2017-05-17 00:00:00,,NF_ENTRADA
,104.0,PC0005109_01,2.0,-13853.0608,-13853.0608,2017-05-04,2017-05-05,2017-05-24 00:00:00,,NF_ENTRADA
,104.0,PC0005109_01,3.0,-13853.0608,-13853.0608,2017-05-04,2017-05-05,2017-05-31 00:00:00,,NF_ENTRADA
,104.0,PC0005121_01,1.0,-13853.0608,-13853.0608,2017-05-09,2017-05-12,2017-05-24 00:00:00,,NF_ENTRADA
,104.0,PC0005121_01,2.0,-13853.0608,-13853.0608,2017-05-09,2017-05-12,2017-05-31 00:00:00,,NF_ENTRADA
,104.0,PC0005121_01,3.0,-13853.0608,-13853.0608,2017-05-09,2017-05-12,2017-06-07 00:00:00,,NF_ENTRADA
,104.0,PC0005144_01,1.0,-9057.7705,-9057.7705,2017-05-16,2017-05-19,2017-05-31 00:00:00,,NF_ENTRADA
,104.0,PC0005144_01,2.0,-9057.7705,-9057.7705,2017-05-16,2017-05-19,2017-06-07 00:00:00,,NF_ENTRADA
,104.0,PC0005144_01,3.0,-9057.7705,-9057.7705,2017-05-16,2017-05-19,2017-06-14 00:00:00,,NF_ENTRADA
,104.0,PC0005169_01,1.0,-16517.1109,-16517.1109,2017-05-24,2017-05-26,2017-06-07 00:00:00,,NF_ENTRADA
,104.0,PC0005169_01,2.0,-16517.1109,-16517.1109,2017-05-24,2017-05-26,2017-06-14 00:00:00,,NF_ENTRADA
,104.0,PC0005169_01,3.0,-16517.1109,-16517.1109,2017-05-24,2017-05-26,2017-06-21 00:00:00,,NF_ENTRADA
,111.0,PC0005105_01,1.0,-3399.1931,-3399.1931,2017-05-03,2017-05-04,2017-05-26 00:00:00,,NF_ENTRADA
,111.0,PC0005105_01,2.0,-3399.1931,-3399.1931,2017-05-03,2017-05-04,2017-06-05 00:00:00,,NF_ENTRADA
,111.0,PC0005117_01,1.0,-3782.5518,-3782.5518,2017-05-08,2017-05-11,2017-06-02 00:00:00,,NF_ENTRADA
,111.0,PC0005117_01,2.0,-3782.5518,-3782.5518,2017-05-08,2017-05-11,2017-06-12 00:00:00,,NF_ENTRADA
,111.0,PC0005148_01,1.0,-5375.2053,-5375.2053,2017-05-17,2017-05-18,2017-06-09 00:00:00,,NF_ENTRADA
,111.0,PC0005148_01,2.0,-5375.2053,-5375.2053,2017-05-17,2017-05-18,2017-06-19 00:00:00,,NF_ENTRADA
,111.0,PC0005165_01,1.0,-7565.1037,-7565.1037,2017-05-23,2017-05-25,2017-06-16 00:00:00,,NF_ENTRADA
,111.0,PC0005165_01,2.0,-7565.1037,-7565.1037,2017-05-23,2017-05-25,2017-06-26 00:00:00,,NF_ENTRADA
,104.0,PC0005181_01,1.0,-4727.9354,-4727.9354,2017-05-30,2017-06-02,2017-06-19 00:00:00,,NF_ENTRADA
,104.0,PC0005181_01,2.0,-4727.9354,-4727.9354,2017-05-30,2017-06-02,2017-06-26 00:00:00,,NF_ENTRADA
,104.0,PC0005181_01,3.0,-4727.9354,-4727.9354,2017-05-30,2017-06-02,2017-07-03 00:00:00,,NF_ENTRADA
,104.0,PC0005216_01,1.0,-7966.4302,-7966.4302,2017-06-08,2017-06-09,2017-06-26 00:00:00,,NF_ENTRADA
,104.0,PC0005216_01,2.0,-7966.4302,-7966.4302,2017-06-08,2017-06-09,2017-07-03 00:00:00,,NF_ENTRADA
,104.0,PC0005216_01,3.0,-7966.4302,-7966.4302,2017-06-08,2017-06-09,2017-07-10 00:00:00,,NF_ENTRADA
,104.0,PC0005235_01,1.0,-8497.5256,-8497.5256,2017-06-15,2017-06-16,2017-07-03 00:00:00,,NF_ENTRADA
,104.0,PC0005235_01,2.0,-8497.5256,-8497.5256,2017-06-15,2017-06-16,2017-07-10 00:00:00,,NF_ENTRADA
,104.0,PC0005235_01,3.0,-8497.5256,-8497.5256,2017-06-15,2017-06-16,2017-07-17 00:00:00,,NF_ENTRADA
,104.0,PC0005252_01,1.0,-5045.4058,-5045.4058,2017-06-20,2017-06-23,2017-07-10 00:00:00,,NF_ENTRADA
,104.0,PC0005252_01,2.0,-5045.4058,-5045.4058,2017-06-20,2017-06-23,2017-07-17 00:00:00,,NF_ENTRADA
,104.0,PC0005252_01,3.0,-5045.4058,-5045.4058,2017-06-20,2017-06-23,2017-07-24 00:00:00,,NF_ENTRADA
,111.0,PC0005202_01,1.0,-2488.3871,-2488.3871,2017-06-04,2017-06-05,2017-06-22 00:00:00,,NF_ENTRADA
,111.0,PC0005202_01,2.0,-2488.3871,-2488.3871,2017-06-04,2017-06-05,2017-07-02 00:00:00,,NF_ENTRADA
,111.0,PC0005225_01,1.0,-3732.5806,-3732.5806,2017-06-11,2017-06-12,2017-06-29 00:00:00,,NF_ENTRADA
,111.0,PC0005225_01,2.0,-3732.5806,-3732.5806,2017-06-11,2017-06-12,2017-07-09 00:00:00,,NF_ENTRADA
,111.0,PC0005242_01,1.0,-3110.4838,-3110.4838,2017-06-17,2017-06-19,2017-07-06 00:00:00,,NF_ENTRADA
,111.0,PC0005242_01,2.0,-3110.4838,-3110.4838,2017-06-17,2017-06-19,2017-07-16 00:00:00,,NF_ENTRADA
,111.0,PC0005259_01,1.0,-3110.4838,-3110.4838,2017-06-23,2017-06-26,2017-07-13 00:00:00,,NF_ENTRADA
,111.0,PC0005259_01,2.0,-3110.4838,-3110.4838,2017-06-23,2017-06-26,2017-07-23 00:00:00,,NF_ENTRADA
,104.0,PC0005305_01,1.0,-7772.9093,-7772.9093,2017-07-06,2017-07-07,2017-07-22 00:00:00,,NF_ENTRADA
,104.0,PC0005305_01,2.0,-7772.9093,-7772.9093,2017-07-06,2017-07-07,2017-07-29 00:00:00,,NF_ENTRADA
,104.0,PC0005305_01,3.0,-7772.9093,-7772.9093,2017-07-06,2017-07-07,2017-08-05 00:00:00,,NF_ENTRADA
,104.0,PC0005330_01,1.0,-5907.4111,-5907.4111,2017-07-13,2017-07-14,2017-07-29 00:00:00,,NF_ENTRADA
,104.0,PC0005330_01,2.0,-5907.4111,-5907.4111,2017-07-13,2017-07-14,2017-08-05 00:00:00,,NF_ENTRADA
,104.0,PC0005330_01,3.0,-5907.4111,-5907.4111,2017-07-13,2017-07-14,2017-08-12 00:00:00,,NF_ENTRADA
,104.0,PC0005342_01,1.0,-7772.9093,-7772.9093,2017-07-19,2017-07-21,2017-08-05 00:00:00,,NF_ENTRADA
,104.0,PC0005342_01,2.0,-7772.9093,-7772.9093,2017-07-19,2017-07-21,2017-08-12 00:00:00,,NF_ENTRADA
,104.0,PC0005342_01,3.0,-7772.9093,-7772.9093,2017-07-19,2017-07-21,2017-08-19 00:00:00,,NF_ENTRADA
,104.0,PC0005364_01,1.0,-9638.4075,-9638.4075,2017-07-25,2017-07-28,2017-08-12 00:00:00,,NF_ENTRADA
,104.0,PC0005364_01,2.0,-9638.4075,-9638.4075,2017-07-25,2017-07-28,2017-08-19 00:00:00,,NF_ENTRADA
,104.0,PC0005364_01,3.0,-9638.4075,-9638.4075,2017-07-25,2017-07-28,2017-08-26 00:00:00,,NF_ENTRADA
,111.0,PC0005301_01,1.0,-2555.79,-2555.79,2017-07-05,2017-07-06,2017-07-26 00:00:00,,NF_ENTRADA
,111.0,PC0005301_01,2.0,-2555.79,-2555.79,2017-07-05,2017-07-06,2017-08-05 00:00:00,,NF_ENTRADA
,111.0,PC0005322_01,1.0,-3601.3405,-3601.3405,2017-07-11,2017-07-13,2017-08-02 00:00:00,,NF_ENTRADA
,111.0,PC0005322_01,2.0,-3601.3405,-3601.3405,2017-07-11,2017-07-13,2017-08-12 00:00:00,,NF_ENTRADA
,111.0,PC0005340_01,1.0,-3136.6514,-3136.6514,2017-07-18,2017-07-20,2017-08-09 00:00:00,,NF_ENTRADA
,111.0,PC0005340_01,2.0,-3136.6514,-3136.6514,2017-07-18,2017-07-20,2017-08-19 00:00:00,,NF_ENTRADA
,111.0,PC0005366_01,1.0,-2323.4455,-2323.4455,2017-07-26,2017-07-27,2017-08-16 00:00:00,,NF_ENTRADA
,111.0,PC0005366_01,2.0,-2323.4455,-2323.4455,2017-07-26,2017-07-27,2017-08-26 00:00:00,,NF_ENTRADA
,104.0,PC0005376_01,1.0,-7718.9428,-7718.9428,2017-07-30,2017-08-02,2017-08-18 00:00:00,,NF_ENTRADA
,104.0,PC0005376_01,2.0,-7718.9428,-7718.9428,2017-07-30,2017-08-02,2017-08-25 00:00:00,,NF_ENTRADA
,104.0,PC0005376_01,3.0,-7718.9428,-7718.9428,2017-07-30,2017-08-02,2017-09-01 00:00:00,,NF_ENTRADA
,104.0,PC0005413_01,1.0,-6920.4315,-6920.4315,2017-08-07,2017-08-09,2017-08-25 00:00:00,,NF_ENTRADA
,104.0,PC0005413_01,2.0,-6920.4315,-6920.4315,2017-08-07,2017-08-09,2017-09-01 00:00:00,,NF_ENTRADA
,104.0,PC0005413_01,3.0,-6920.4315,-6920.4315,2017-08-07,2017-08-09,2017-09-08 00:00:00,,NF_ENTRADA
,104.0,PC0005435_01,1.0,-4791.0679,-4791.0679,2017-08-14,2017-08-16,2017-09-01 00:00:00,,NF_ENTRADA
,104.0,PC0005435_01,2.0,-4791.0679,-4791.0679,2017-08-14,2017-08-16,2017-09-08 00:00:00,,NF_ENTRADA
,104.0,PC0005435_01,3.0,-4791.0679,-4791.0679,2017-08-14,2017-08-16,2017-09-15 00:00:00,,NF_ENTRADA
,104.0,PC0005458_01,1.0,-7186.6019,-7186.6019,2017-08-21,2017-08-23,2017-09-08 00:00:00,,NF_ENTRADA
,104.0,PC0005458_01,2.0,-7186.6019,-7186.6019,2017-08-21,2017-08-23,2017-09-15 00:00:00,,NF_ENTRADA
,104.0,PC0005458_01,3.0,-7186.6019,-7186.6019,2017-08-21,2017-08-23,2017-09-22 00:00:00,,NF_ENTRADA
,111.0,PC0005403_01,1.0,-3820.3766,-3820.3766,2017-08-05,2017-08-06,2017-08-23 00:00:00,,NF_ENTRADA
,111.0,PC0005403_01,2.0,-3820.3766,-3820.3766,2017-08-05,2017-08-06,2017-09-02 00:00:00,,NF_ENTRADA
,111.0,PC0005420_01,1.0,-3973.1917,-3973.1917,2017-08-10,2017-08-13,2017-08-30 00:00:00,,NF_ENTRADA
,111.0,PC0005420_01,2.0,-3973.1917,-3973.1917,2017-08-10,2017-08-13,2017-09-09 00:00:00,,NF_ENTRADA
,111.0,PC0005449_01,1.0,-3820.3766,-3820.3766,2017-08-18,2017-08-20,2017-09-06 00:00:00,,NF_ENTRADA
,111.0,PC0005449_01,2.0,-3820.3766,-3820.3766,2017-08-18,2017-08-20,2017-09-16 00:00:00,,NF_ENTRADA
,111.0,PC0005465_01,1.0,-3667.5615,-3667.5615,2017-08-24,2017-08-27,2017-09-13 00:00:00,,NF_ENTRADA
,111.0,PC0005465_01,2.0,-3667.5615,-3667.5615,2017-08-24,2017-08-27,2017-09-23 00:00:00,,NF_ENTRADA
,104.0,PC0005498_01,1.0,-5374.8314,-5374.8314,2017-09-02,2017-09-04,2017-09-21 00:00:00,,NF_ENTRADA
,104.0,PC0005498_01,2.0,-5374.8314,-5374.8314,2017-09-02,2017-09-04,2017-09-28 00:00:00,,NF_ENTRADA
,104.0,PC0005498_01,3.0,-5374.8314,-5374.8314,2017-09-02,2017-09-04,2017-10-05 00:00:00,,NF_ENTRADA
,104.0,PC0005523_01,1.0,-3739.0131,-3739.0131,2017-09-10,2017-09-11,2017-09-28 00:00:00,,NF_ENTRADA
,104.0,PC0005523_01,2.0,-3739.0131,-3739.0131,2017-09-10,2017-09-11,2017-10-05 00:00:00,,NF_ENTRADA
,104.0,PC0005523_01,3.0,-3739.0131,-3739.0131,2017-09-10,2017-09-11,2017-10-12 00:00:00,,NF_ENTRADA
,104.0,PC0005540_01,1.0,-5608.5197,-5608.5197,2017-09-15,2017-09-18,2017-10-05 00:00:00,,NF_ENTRADA
,104.0,PC0005540_01,2.0,-5608.5197,-5608.5197,2017-09-15,2017-09-18,2017-10-12 00:00:00,,NF_ENTRADA
,104.0,PC0005540_01,3.0,-5608.5197,-5608.5197,2017-09-15,2017-09-18,2017-10-19 00:00:00,,NF_ENTRADA
,104.0,PC0005563_01,1.0,-8646.4679,-8646.4679,2017-09-22,2017-09-25,2017-10-12 00:00:00,,NF_ENTRADA
,104.0,PC0005563_01,2.0,-8646.4679,-8646.4679,2017-09-22,2017-09-25,2017-10-19 00:00:00,,NF_ENTRADA
,104.0,PC0005563_01,3.0,-8646.4679,-8646.4679,2017-09-22,2017-09-25,2017-10-26 00:00:00,,NF_ENTRADA
,111.0,PC0005499_01,1.0,-3116.0836,-3116.0836,2017-09-02,2017-09-03,2017-09-21 00:00:00,,NF_ENTRADA
,111.0,PC0005499_01,2.0,-3116.0836,-3116.0836,2017-09-02,2017-09-03,2017-10-01 00:00:00,,NF_ENTRADA
,111.0,PC0005516_01,1.0,-3231.4941,-3231.4941,2017-09-07,2017-09-10,2017-09-28 00:00:00,,NF_ENTRADA
,111.0,PC0005516_01,2.0,-3231.4941,-3231.4941,2017-09-07,2017-09-10,2017-10-08 00:00:00,,NF_ENTRADA
,111.0,PC0005541_01,1.0,-2423.6205,-2423.6205,2017-09-15,2017-09-17,2017-10-05 00:00:00,,NF_ENTRADA
,111.0,PC0005541_01,2.0,-2423.6205,-2423.6205,2017-09-15,2017-09-17,2017-10-15 00:00:00,,NF_ENTRADA
,111.0,PC0005559_01,1.0,-2769.8521,-2769.8521,2017-09-21,2017-09-24,2017-10-12 00:00:00,,NF_ENTRADA
,111.0,PC0005559_01,2.0,-2769.8521,-2769.8521,2017-09-21,2017-09-24,2017-10-22 00:00:00,,NF_ENTRADA
,104.0,PC0005596_01,1.0,-8028.8437,-8028.8437,2017-10-02,2017-10-03,2017-10-22 00:00:00,,NF_ENTRADA
,104.0,PC0005596_01,2.0,-8028.8437,-8028.8437,2017-10-02,2017-10-03,2017-10-29 00:00:00,,NF_ENTRADA
,104.0,PC0005596_01,3.0,-8028.8437,-8028.8437,2017-10-02,2017-10-03,2017-11-05 00:00:00,,NF_ENTRADA
,104.0,PC0005621_01,1.0,-5649.9271,-5649.9271,2017-10-09,2017-10-10,2017-10-29 00:00:00,,NF_ENTRADA
,104.0,PC0005621_01,2.0,-5649.9271,-5649.9271,2017-10-09,2017-10-10,2017-11-05 00:00:00,,NF_ENTRADA
,104.0,PC0005621_01,3.0,-5649.9271,-5649.9271,2017-10-09,2017-10-10,2017-11-12 00:00:00,,NF_ENTRADA
,104.0,PC0005638_01,1.0,-5055.1979,-5055.1979,2017-10-14,2017-10-17,2017-11-05 00:00:00,,NF_ENTRADA
,104.0,PC0005638_01,2.0,-5055.1979,-5055.1979,2017-10-14,2017-10-17,2017-11-12 00:00:00,,NF_ENTRADA
,104.0,PC0005638_01,3.0,-5055.1979,-5055.1979,2017-10-14,2017-10-17,2017-11-19 00:00:00,,NF_ENTRADA
,104.0,PC0005663_01,1.0,-11002.4896,-11002.4896,2017-10-21,2017-10-24,2017-11-12 00:00:00,,NF_ENTRADA
,104.0,PC0005663_01,2.0,-11002.4896,-11002.4896,2017-10-21,2017-10-24,2017-11-19 00:00:00,,NF_ENTRADA
,104.0,PC0005663_01,3.0,-11002.4896,-11002.4896,2017-10-21,2017-10-24,2017-11-26 00:00:00,,NF_ENTRADA
,111.0,PC0005586_01,1.0,-5201.5341,-5201.5341,2017-09-30,2017-10-02,2017-10-25 00:00:00,,NF_ENTRADA
,111.0,PC0005586_01,2.0,-5201.5341,-5201.5341,2017-09-30,2017-10-02,2017-11-04 00:00:00,,NF_ENTRADA
,111.0,PC0005615_01,1.0,-3901.1506,-3901.1506,2017-10-07,2017-10-09,2017-11-01 00:00:00,,NF_ENTRADA
,111.0,PC0005615_01,2.0,-3901.1506,-3901.1506,2017-10-07,2017-10-09,2017-11-11 00:00:00,,NF_ENTRADA
,111.0,PC0005642_01,1.0,-3738.6026,-3738.6026,2017-10-15,2017-10-16,2017-11-08 00:00:00,,NF_ENTRADA
,111.0,PC0005642_01,2.0,-3738.6026,-3738.6026,2017-10-15,2017-10-16,2017-11-18 00:00:00,,NF_ENTRADA
,111.0,PC0005665_01,1.0,-3413.5067,-3413.5067,2017-10-22,2017-10-23,2017-11-15 00:00:00,,NF_ENTRADA
,111.0,PC0005665_01,2.0,-3413.5067,-3413.5067,2017-10-22,2017-10-23,2017-11-25 00:00:00,,NF_ENTRADA
,104.0,PC0005705_01,1.0,-10672.4932,-10672.4932,2017-11-04,2017-11-06,2017-11-18 00:00:00,,NF_ENTRADA
,104.0,PC0005705_01,2.0,-10672.4932,-10672.4932,2017-11-04,2017-11-06,2017-11-25 00:00:00,,NF_ENTRADA
,104.0,PC0005705_01,3.0,-10672.4932,-10672.4932,2017-11-04,2017-11-06,2017-12-02 00:00:00,,NF_ENTRADA
,104.0,PC0005722_01,1.0,-12724.8957,-12724.8957,2017-11-10,2017-11-13,2017-11-25 00:00:00,,NF_ENTRADA
,104.0,PC0005722_01,2.0,-12724.8957,-12724.8957,2017-11-10,2017-11-13,2017-12-02 00:00:00,,NF_ENTRADA
,104.0,PC0005722_01,3.0,-12724.8957,-12724.8957,2017-11-10,2017-11-13,2017-12-09 00:00:00,,NF_ENTRADA
,104.0,PC0005756_01,1.0,-10262.0127,-10262.0127,2017-11-19,2017-11-20,2017-12-02 00:00:00,,NF_ENTRADA
,104.0,PC0005756_01,2.0,-10262.0127,-10262.0127,2017-11-19,2017-11-20,2017-12-09 00:00:00,,NF_ENTRADA
,104.0,PC0005756_01,3.0,-10262.0127,-10262.0127,2017-11-19,2017-11-20,2017-12-16 00:00:00,,NF_ENTRADA
,104.0,PC0005766_01,1.0,-7388.6491,-7388.6491,2017-11-24,2017-11-27,2017-12-09 00:00:00,,NF_ENTRADA
,104.0,PC0005766_01,2.0,-7388.6491,-7388.6491,2017-11-24,2017-11-27,2017-12-16 00:00:00,,NF_ENTRADA
,104.0,PC0005766_01,3.0,-7388.6491,-7388.6491,2017-11-24,2017-11-27,2017-12-23 00:00:00,,NF_ENTRADA
,111.0,PC0005700_01,1.0,-6955.79,-6955.79,2017-11-03,2017-11-06,2017-11-26 00:00:00,,NF_ENTRADA
,111.0,PC0005700_01,2.0,-6955.79,-6955.79,2017-11-03,2017-11-06,2017-12-06 00:00:00,,NF_ENTRADA
,111.0,PC0005723_01,1.0,-7180.1703,-7180.1703,2017-11-10,2017-11-13,2017-12-03 00:00:00,,NF_ENTRADA
,111.0,PC0005723_01,2.0,-7180.1703,-7180.1703,2017-11-10,2017-11-13,2017-12-13 00:00:00,,NF_ENTRADA
,111.0,PC0005752_01,1.0,-6955.79,-6955.79,2017-11-18,2017-11-20,2017-12-10 00:00:00,,NF_ENTRADA
,111.0,PC0005752_01,2.0,-6955.79,-6955.79,2017-11-18,2017-11-20,2017-12-20 00:00:00,,NF_ENTRADA
,111.0,PC0005774_01,1.0,-1346.2819,-1346.2819,2017-11-26,2017-11-27,2017-12-17 00:00:00,,NF_ENTRADA
,111.0,PC0005774_01,2.0,-1346.2819,-1346.2819,2017-11-26,2017-11-27,2017-12-27 00:00:00,,NF_ENTRADA
,104.0,PC0005785_01,1.0,-11571.3865,-11571.3865,2017-11-30,2017-12-03,2017-12-17 00:00:00,,NF_ENTRADA
,104.0,PC0005785_01,2.0,-11571.3865,-11571.3865,2017-11-30,2017-12-03,2017-12-24 00:00:00,,NF_ENTRADA
,104.0,PC0005785_01,3.0,-11571.3865,-11571.3865,2017-11-30,2017-12-03,2017-12-31 00:00:00,,NF_ENTRADA
,104.0,PC0005820_01,1.0,-6384.2132,-6384.2132,2017-12-08,2017-12-10,2017-12-24 00:00:00,,NF_ENTRADA
,104.0,PC0005820_01,2.0,-6384.2132,-6384.2132,2017-12-08,2017-12-10,2017-12-31 00:00:00,,NF_ENTRADA
,104.0,PC0005820_01,3.0,-6384.2132,-6384.2132,2017-12-08,2017-12-10,2018-01-07 00:00:00,,NF_ENTRADA
,104.0,PC0005840_01,1.0,-12369.4132,-12369.4132,2017-12-14,2017-12-17,2017-12-31 00:00:00,,NF_ENTRADA
,104.0,PC0005840_01,2.0,-12369.4132,-12369.4132,2017-12-14,2017-12-17,2018-01-07 00:00:00,,NF_ENTRADA
,104.0,PC0005840_01,3.0,-12369.4132,-12369.4132,2017-12-14,2017-12-17,2018-01-14 00:00:00,,NF_ENTRADA
,104.0,PC0005865_01,1.0,-9576.3199,-9576.3199,2017-12-23,2017-12-24,2018-01-07 00:00:00,,NF_ENTRADA
,104.0,PC0005865_01,2.0,-9576.3199,-9576.3199,2017-12-23,2017-12-24,2018-01-14 00:00:00,,NF_ENTRADA
,104.0,PC0005865_01,3.0,-9576.3199,-9576.3199,2017-12-23,2017-12-24,2018-01-21 00:00:00,,NF_ENTRADA
,111.0,PC0005801_01,1.0,-6325.249,-6325.249,2017-12-01,2017-12-04,2017-12-22 00:00:00,,NF_ENTRADA
,111.0,PC0005801_01,2.0,-6325.249,-6325.249,2017-12-01,2017-12-04,2018-01-01 00:00:00,,NF_ENTRADA
,111.0,PC0005821_01,1.0,-5234.6889,-5234.6889,2017-12-08,2017-12-11,2017-12-29 00:00:00,,NF_ENTRADA
,111.0,PC0005821_01,2.0,-5234.6889,-5234.6889,2017-12-08,2017-12-11,2018-01-08 00:00:00,,NF_ENTRADA
,111.0,PC0005846_01,1.0,-4798.4648,-4798.4648,2017-12-16,2017-12-18,2018-01-05 00:00:00,,NF_ENTRADA
,111.0,PC0005846_01,2.0,-4798.4648,-4798.4648,2017-12-16,2017-12-18,2018-01-15 00:00:00,,NF_ENTRADA
,111.0,PC0005859_01,1.0,-5452.8009,-5452.8009,2017-12-22,2017-12-25,2018-01-12 00:00:00,,NF_ENTRADA
,111.0,PC0005859_01,2.0,-5452.8009,-5452.8009,2017-12-22,2017-12-25,2018-01-22 00:00:00,,NF_ENTRADA
,104.0,PC0005905_01,1.0,-10199.4363,-10199.4363,2018-01-05,2018-01-06,2018-01-22 00:00:00,,NF_ENTRADA
,104.0,PC0005905_01,2.0,-10199.4363,-10199.4363,2018-01-05,2018-01-06,2018-01-29 00:00:00,,NF_ENTRADA
,104.0,PC0005905_01,3.0,-10199.4363,-10199.4363,2018-01-05,2018-01-06,2018-02-05 00:00:00,,NF_ENTRADA
,104.0,PC0005926_01,1.0,-10199.4363,-10199.4363,2018-01-12,2018-01-13,2018-01-29 00:00:00,,NF_ENTRADA
,104.0,PC0005926_01,2.0,-10199.4363,-10199.4363,2018-01-12,2018-01-13,2018-02-05 00:00:00,,NF_ENTRADA
,104.0,PC0005926_01,3.0,-10199.4363,-10199.4363,2018-01-12,2018-01-13,2018-02-12 00:00:00,,NF_ENTRADA
,104.0,PC0005942_01,1.0,-10563.7019,-10563.7019,2018-01-18,2018-01-20,2018-02-05 00:00:00,,NF_ENTRADA
,104.0,PC0005942_01,2.0,-10563.7019,-10563.7019,2018-01-18,2018-01-20,2018-02-12 00:00:00,,NF_ENTRADA
,104.0,PC0005942_01,3.0,-10563.7019,-10563.7019,2018-01-18,2018-01-20,2018-02-19 00:00:00,,NF_ENTRADA
,104.0,PC0005969_01,1.0,-5463.9838,-5463.9838,2018-01-25,2018-01-27,2018-02-12 00:00:00,,NF_ENTRADA
,104.0,PC0005969_01,2.0,-5463.9838,-5463.9838,2018-01-25,2018-01-27,2018-02-19 00:00:00,,NF_ENTRADA
,104.0,PC0005969_01,3.0,-5463.9838,-5463.9838,2018-01-25,2018-01-27,2018-02-26 00:00:00,,NF_ENTRADA
,111.0,PC0005897_01,1.0,-5870.6668,-5870.6668,2018-01-02,2018-01-05,2018-01-21 00:00:00,,NF_ENTRADA
,111.0,PC0005897_01,2.0,-5870.6668,-5870.6668,2018-01-02,2018-01-05,2018-01-31 00:00:00,,NF_ENTRADA
,111.0,PC0005918_01,1.0,-5870.6668,-5870.6668,2018-01-10,2018-01-12,2018-01-28 00:00:00,,NF_ENTRADA
